controller,dataset,t,joint_name,plane,total_balance_request_nm,raw_desired_allocation_weight,raw_desired_allocation_nm,priority_and_preallocation_constraint_scaling,redistributed_allocation_weight,redistributed_allocation_nm,post_contact_scaling,post_limit_scaling,post_saturation_scaling,post_rate_scaling,final_allocation_nm
PHASE3AX_BASELINE,heart,-4.78,left_hip_pitch_joint,pitch,0.1235505194760084,0.1,0.01235505194760084,1.0,0.0873563218390804,0.0107929189427317,1.0,1.0,1.0,1.0,0.0107929189427317
PHASE3AX_BASELINE,heart,-4.78,left_hip_roll_joint,roll,0.6567904953744528,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.78,left_knee_joint,pitch,0.1235505194760084,0.15,0.01853257792140126,1.0,0.0982758620689655,0.0121420338105732,1.0,1.0,1.0,1.0,0.0121420338105732
PHASE3AX_BASELINE,heart,-4.78,right_ankle_pitch_joint,pitch,0.1235505194760084,0.7,0.08648536363320587,1.0,0.7643678160919539,0.094438040748903,1.0,1.0,1.0,1.0,0.094438040748903
PHASE3AX_BASELINE,heart,-4.78,right_ankle_roll_joint,roll,0.6567904953744528,0.7,0.45975334676211693,1.0,0.7,0.4597533467621169,1.0,1.0,1.0,1.0,0.4597533467621169
PHASE3AX_BASELINE,heart,-4.78,right_hip_pitch_joint,pitch,0.1235505194760084,0.1,0.01235505194760084,1.0,0.0873563218390804,0.0107929189427317,1.0,1.0,1.0,1.0,0.0107929189427317
PHASE3AX_BASELINE,heart,-4.78,right_hip_roll_joint,roll,0.6567904953744528,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.78,right_knee_joint,pitch,0.1235505194760084,0.15,0.01853257792140126,1.0,0.0982758620689655,0.0121420338105732,1.0,1.0,1.0,1.0,0.0121420338105732
PHASE3AX_BASELINE,heart,-4.78,waist_pitch_joint,pitch,0.1235505194760084,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.78,waist_roll_joint,roll,0.6567904953744528,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.76,left_ankle_pitch_joint,pitch,0.3753051618838285,0.7,0.26271361331867993,1.0,0.7643678160919539,0.2868711869571793,1.0,1.0,1.0,1.0,0.2868711869571793
PHASE3AX_BASELINE,heart,-4.76,left_ankle_roll_joint,roll,0.6482900545631687,0.7,0.453803038194218,1.0,0.7,0.453803038194218,1.0,1.0,1.0,1.0,0.453803038194218
PHASE3AX_BASELINE,heart,-4.76,left_hip_pitch_joint,pitch,0.3753051618838285,0.1,0.03753051618838285,1.0,0.0873563218390804,0.0327852785093919,1.0,1.0,1.0,1.0,0.0327852785093919
PHASE3AX_BASELINE,heart,-4.76,left_hip_roll_joint,roll,0.6482900545631687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.76,left_knee_joint,pitch,0.3753051618838285,0.15,0.056295774282574276,1.0,0.0982758620689655,0.0368834383230659,1.0,1.0,1.0,1.0,0.0368834383230659
PHASE3AX_BASELINE,heart,-4.76,right_ankle_pitch_joint,pitch,0.3753051618838285,0.7,0.26271361331867993,1.0,0.7643678160919539,0.2868711869571793,1.0,1.0,1.0,1.0,0.2868711869571793
PHASE3AX_BASELINE,heart,-4.76,right_ankle_roll_joint,roll,0.6482900545631687,0.7,0.453803038194218,1.0,0.7,0.453803038194218,1.0,1.0,1.0,1.0,0.453803038194218
PHASE3AX_BASELINE,heart,-4.76,right_hip_pitch_joint,pitch,0.3753051618838285,0.1,0.03753051618838285,1.0,0.0873563218390804,0.0327852785093919,1.0,1.0,1.0,1.0,0.0327852785093919
PHASE3AX_BASELINE,heart,-4.76,right_hip_roll_joint,roll,0.6482900545631687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.76,right_knee_joint,pitch,0.3753051618838285,0.15,0.056295774282574276,1.0,0.0982758620689655,0.0368834383230659,1.0,1.0,1.0,1.0,0.0368834383230659
PHASE3AX_BASELINE,heart,-4.76,waist_pitch_joint,pitch,0.3753051618838285,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.76,waist_roll_joint,roll,0.6482900545631687,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.74,left_ankle_pitch_joint,pitch,0.6191228496631543,0.7,0.433385994764208,1.0,0.7643678160919539,0.4732375804896523,1.0,1.0,1.0,1.0,0.4732375804896523
PHASE3AX_BASELINE,heart,-4.74,left_ankle_roll_joint,roll,0.6424834214478347,0.7,0.4497383950134842,1.0,0.7,0.4497383950134842,1.0,1.0,1.0,1.0,0.4497383950134842
PHASE3AX_BASELINE,heart,-4.74,left_hip_pitch_joint,pitch,0.6191228496631543,0.1,0.061912284966315435,1.0,0.0873563218390804,0.0540842949131031,1.0,1.0,1.0,1.0,0.0540842949131031
PHASE3AX_BASELINE,heart,-4.74,left_hip_roll_joint,roll,0.6424834214478347,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.74,left_knee_joint,pitch,0.6191228496631543,0.15,0.09286842744947314,1.0,0.0982758620689655,0.060844831777241,1.0,1.0,1.0,1.0,0.060844831777241
PHASE3AX_BASELINE,heart,-4.74,right_ankle_pitch_joint,pitch,0.6191228496631543,0.7,0.433385994764208,1.0,0.7643678160919539,0.4732375804896523,1.0,1.0,1.0,1.0,0.4732375804896523
PHASE3AX_BASELINE,heart,-4.74,right_ankle_roll_joint,roll,0.6424834214478347,0.7,0.4497383950134842,1.0,0.7,0.4497383950134842,1.0,1.0,1.0,1.0,0.4497383950134842
PHASE3AX_BASELINE,heart,-4.74,right_hip_pitch_joint,pitch,0.6191228496631543,0.1,0.061912284966315435,1.0,0.0873563218390804,0.0540842949131031,1.0,1.0,1.0,1.0,0.0540842949131031
PHASE3AX_BASELINE,heart,-4.74,right_hip_roll_joint,roll,0.6424834214478347,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.74,right_knee_joint,pitch,0.6191228496631543,0.15,0.09286842744947314,1.0,0.0982758620689655,0.060844831777241,1.0,1.0,1.0,1.0,0.060844831777241
PHASE3AX_BASELINE,heart,-4.74,waist_pitch_joint,pitch,0.6191228496631543,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.74,waist_roll_joint,roll,0.6424834214478347,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.72,left_ankle_pitch_joint,pitch,0.8478116315816054,0.7,0.5934681421071237,1.0,0.7643678160919539,0.648039925289388,1.0,1.0,1.0,1.0,0.648039925289388
PHASE3AX_BASELINE,heart,-4.72,left_ankle_roll_joint,roll,0.6307604614021047,0.7,0.44153232298147327,1.0,0.7,0.4415323229814732,1.0,1.0,1.0,1.0,0.4415323229814732
PHASE3AX_BASELINE,heart,-4.72,left_hip_pitch_joint,pitch,0.8478116315816054,0.1,0.08478116315816055,1.0,0.0873563218390804,0.0740617057473586,1.0,1.0,1.0,1.0,0.0740617057473586
PHASE3AX_BASELINE,heart,-4.72,left_hip_roll_joint,roll,0.6307604614021047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.72,left_knee_joint,pitch,0.8478116315816054,0.15,0.1271717447372408,1.0,0.0982758620689655,0.0833194189657784,1.0,1.0,1.0,1.0,0.0833194189657784
PHASE3AX_BASELINE,heart,-4.72,right_ankle_pitch_joint,pitch,0.8478116315816054,0.7,0.5934681421071237,1.0,0.7643678160919539,0.648039925289388,1.0,1.0,1.0,1.0,0.648039925289388
PHASE3AX_BASELINE,heart,-4.72,right_ankle_roll_joint,roll,0.6307604614021047,0.7,0.44153232298147327,1.0,0.7,0.4415323229814732,1.0,1.0,1.0,1.0,0.4415323229814732
PHASE3AX_BASELINE,heart,-4.72,right_hip_pitch_joint,pitch,0.8478116315816054,0.1,0.08478116315816055,1.0,0.0873563218390804,0.0740617057473586,1.0,1.0,1.0,1.0,0.0740617057473586
PHASE3AX_BASELINE,heart,-4.72,right_hip_roll_joint,roll,0.6307604614021047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.72,right_knee_joint,pitch,0.8478116315816054,0.15,0.1271717447372408,1.0,0.0982758620689655,0.0833194189657784,1.0,1.0,1.0,1.0,0.0833194189657784
PHASE3AX_BASELINE,heart,-4.72,waist_pitch_joint,pitch,0.8478116315816054,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.72,waist_roll_joint,roll,0.6307604614021047,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.7,left_ankle_pitch_joint,pitch,1.0845648616028072,0.7,0.759195403121965,1.0,0.7643678160919539,0.8290064746734099,1.0,1.0,1.0,1.0,0.8290064746734099
PHASE3AX_BASELINE,heart,-4.7,left_ankle_roll_joint,roll,0.6247627252911948,0.7,0.43733390770383634,1.0,0.7,0.4373339077038363,1.0,1.0,1.0,1.0,0.4373339077038363
PHASE3AX_BASELINE,heart,-4.7,left_hip_pitch_joint,pitch,1.0845648616028072,0.1,0.10845648616028072,1.0,0.0873563218390804,0.0947435971055326,1.0,1.0,1.0,1.0,0.0947435971055326
PHASE3AX_BASELINE,heart,-4.7,left_hip_roll_joint,roll,0.6247627252911948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.7,left_knee_joint,pitch,1.0845648616028072,0.15,0.16268472924042107,1.0,0.0982758620689655,0.1065865467437241,1.0,1.0,1.0,1.0,0.1065865467437241
PHASE3AX_BASELINE,heart,-4.7,right_ankle_pitch_joint,pitch,1.0845648616028072,0.7,0.759195403121965,1.0,0.7643678160919539,0.8290064746734099,1.0,1.0,1.0,1.0,0.8290064746734099
PHASE3AX_BASELINE,heart,-4.7,right_ankle_roll_joint,roll,0.6247627252911948,0.7,0.43733390770383634,1.0,0.7,0.4373339077038363,1.0,1.0,1.0,1.0,0.4373339077038363
PHASE3AX_BASELINE,heart,-4.7,right_hip_pitch_joint,pitch,1.0845648616028072,0.1,0.10845648616028072,1.0,0.0873563218390804,0.0947435971055326,1.0,1.0,1.0,1.0,0.0947435971055326
PHASE3AX_BASELINE,heart,-4.7,right_hip_roll_joint,roll,0.6247627252911948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.7,right_knee_joint,pitch,1.0845648616028072,0.15,0.16268472924042107,1.0,0.0982758620689655,0.1065865467437241,1.0,1.0,1.0,1.0,0.1065865467437241
PHASE3AX_BASELINE,heart,-4.7,waist_pitch_joint,pitch,1.0845648616028072,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.7,waist_roll_joint,roll,0.6247627252911948,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.68,left_ankle_pitch_joint,pitch,1.3254128712135005,0.7,0.9277890098494502,1.0,0.7643678160919539,1.0131029417896291,1.0,1.0,1.0,1.0,1.0131029417896291
PHASE3AX_BASELINE,heart,-4.68,left_ankle_roll_joint,roll,0.6198267095366824,0.7,0.43387869667567763,1.0,0.7,0.4338786966756776,1.0,1.0,1.0,1.0,0.4338786966756776
PHASE3AX_BASELINE,heart,-4.68,left_hip_pitch_joint,pitch,1.3254128712135005,0.1,0.13254128712135005,1.0,0.0873563218390804,0.1157831933473862,1.0,1.0,1.0,1.0,0.1157831933473862
PHASE3AX_BASELINE,heart,-4.68,left_hip_roll_joint,roll,0.6198267095366824,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.68,left_knee_joint,pitch,1.3254128712135005,0.15,0.19881193068202507,1.0,0.0982758620689655,0.1302560925158095,1.0,1.0,1.0,1.0,0.1302560925158095
PHASE3AX_BASELINE,heart,-4.68,right_ankle_pitch_joint,pitch,1.3254128712135005,0.7,0.9277890098494502,1.0,0.7643678160919539,1.0131029417896291,1.0,1.0,1.0,1.0,1.0131029417896291
PHASE3AX_BASELINE,heart,-4.68,right_ankle_roll_joint,roll,0.6198267095366824,0.7,0.43387869667567763,1.0,0.7,0.4338786966756776,1.0,1.0,1.0,1.0,0.4338786966756776
PHASE3AX_BASELINE,heart,-4.68,right_hip_pitch_joint,pitch,1.3254128712135005,0.1,0.13254128712135005,1.0,0.0873563218390804,0.1157831933473862,1.0,1.0,1.0,1.0,0.1157831933473862
PHASE3AX_BASELINE,heart,-4.68,right_hip_roll_joint,roll,0.6198267095366824,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.68,right_knee_joint,pitch,1.3254128712135005,0.15,0.19881193068202507,1.0,0.0982758620689655,0.1302560925158095,1.0,1.0,1.0,1.0,0.1302560925158095
PHASE3AX_BASELINE,heart,-4.68,waist_pitch_joint,pitch,1.3254128712135005,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.68,waist_roll_joint,roll,0.6198267095366824,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.66,left_ankle_pitch_joint,pitch,1.5728447579076978,0.7,1.1009913305353884,1.0,0.7643678160919539,1.202231912653585,1.0,1.0,1.0,1.0,1.202231912653585
PHASE3AX_BASELINE,heart,-4.66,left_ankle_roll_joint,roll,0.614606014297486,0.7,0.4302242100082401,1.0,0.7,0.4302242100082401,1.0,1.0,1.0,1.0,0.4302242100082401
PHASE3AX_BASELINE,heart,-4.66,left_hip_pitch_joint,pitch,1.5728447579076978,0.1,0.1572844757907698,1.0,0.0873563218390804,0.1373979328746954,1.0,1.0,1.0,1.0,0.1373979328746954
PHASE3AX_BASELINE,heart,-4.66,left_hip_roll_joint,roll,0.614606014297486,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.66,left_knee_joint,pitch,1.5728447579076978,0.15,0.23592671368615467,1.0,0.0982758620689655,0.1545726744840323,1.0,1.0,1.0,1.0,0.1545726744840323
PHASE3AX_BASELINE,heart,-4.66,right_ankle_pitch_joint,pitch,1.5728447579076978,0.7,1.1009913305353884,1.0,0.7643678160919539,1.202231912653585,1.0,1.0,1.0,1.0,1.202231912653585
PHASE3AX_BASELINE,heart,-4.66,right_ankle_roll_joint,roll,0.614606014297486,0.7,0.4302242100082401,1.0,0.7,0.4302242100082401,1.0,1.0,1.0,1.0,0.4302242100082401
PHASE3AX_BASELINE,heart,-4.66,right_hip_pitch_joint,pitch,1.5728447579076978,0.1,0.1572844757907698,1.0,0.0873563218390804,0.1373979328746954,1.0,1.0,1.0,1.0,0.1373979328746954
PHASE3AX_BASELINE,heart,-4.66,right_hip_roll_joint,roll,0.614606014297486,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.66,right_knee_joint,pitch,1.5728447579076978,0.15,0.23592671368615467,1.0,0.0982758620689655,0.1545726744840323,1.0,1.0,1.0,1.0,0.1545726744840323
PHASE3AX_BASELINE,heart,-4.66,waist_pitch_joint,pitch,1.5728447579076978,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.66,waist_roll_joint,roll,0.614606014297486,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.64,left_ankle_pitch_joint,pitch,1.8426578030939609,0.7,1.2898604621657725,1.0,0.7643678160919539,1.4084683207557285,1.0,1.0,1.0,1.0,1.4084683207557285
PHASE3AX_BASELINE,heart,-4.64,left_ankle_roll_joint,roll,0.6078118935621695,0.7,0.4254683254935186,1.0,0.7,0.4254683254935186,1.0,1.0,1.0,1.0,0.4254683254935186
PHASE3AX_BASELINE,heart,-4.64,left_hip_pitch_joint,pitch,1.8426578030939609,0.1,0.1842657803093961,1.0,0.0873563218390804,0.160967808086369,1.0,1.0,1.0,1.0,0.160967808086369
PHASE3AX_BASELINE,heart,-4.64,left_hip_roll_joint,roll,0.6078118935621695,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.64,left_knee_joint,pitch,1.8426578030939609,0.15,0.2763986704640941,1.0,0.0982758620689655,0.181088784097165,1.0,1.0,1.0,1.0,0.181088784097165
PHASE3AX_BASELINE,heart,-4.64,right_ankle_pitch_joint,pitch,1.8426578030939609,0.7,1.2898604621657725,1.0,0.7643678160919539,1.4084683207557285,1.0,1.0,1.0,1.0,1.4084683207557285
PHASE3AX_BASELINE,heart,-4.64,right_ankle_roll_joint,roll,0.6078118935621695,0.7,0.4254683254935186,1.0,0.7,0.4254683254935186,1.0,1.0,1.0,1.0,0.4254683254935186
PHASE3AX_BASELINE,heart,-4.64,right_hip_pitch_joint,pitch,1.8426578030939609,0.1,0.1842657803093961,1.0,0.0873563218390804,0.160967808086369,1.0,1.0,1.0,1.0,0.160967808086369
PHASE3AX_BASELINE,heart,-4.64,right_hip_roll_joint,roll,0.6078118935621695,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.64,right_knee_joint,pitch,1.8426578030939609,0.15,0.2763986704640941,1.0,0.0982758620689655,0.181088784097165,1.0,1.0,1.0,1.0,0.181088784097165
PHASE3AX_BASELINE,heart,-4.64,waist_pitch_joint,pitch,1.8426578030939609,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.64,waist_roll_joint,roll,0.6078118935621695,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.62,left_ankle_pitch_joint,pitch,2.1097488764226044,0.7,1.476824213495823,1.0,0.7643678160919539,1.6126241411735998,1.0,1.0,1.0,1.0,1.6126241411735998
PHASE3AX_BASELINE,heart,-4.62,left_ankle_roll_joint,roll,0.6003720413987614,0.7,0.42026042897913296,1.0,0.7,0.4202604289791329,1.0,1.0,1.0,1.0,0.4202604289791329
PHASE3AX_BASELINE,heart,-4.62,left_hip_pitch_joint,pitch,2.1097488764226044,0.1,0.21097488764226047,1.0,0.0873563218390804,0.1842999018484114,1.0,1.0,1.0,1.0,0.1842999018484114
PHASE3AX_BASELINE,heart,-4.62,left_hip_roll_joint,roll,0.6003720413987614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.62,left_knee_joint,pitch,2.1097488764226044,0.15,0.31646233146339064,1.0,0.0982758620689655,0.2073373895794628,1.0,1.0,1.0,1.0,0.2073373895794628
PHASE3AX_BASELINE,heart,-4.62,right_ankle_pitch_joint,pitch,2.1097488764226044,0.7,1.476824213495823,1.0,0.7643678160919539,1.6126241411735998,1.0,1.0,1.0,1.0,1.6126241411735998
PHASE3AX_BASELINE,heart,-4.62,right_ankle_roll_joint,roll,0.6003720413987614,0.7,0.42026042897913296,1.0,0.7,0.4202604289791329,1.0,1.0,1.0,1.0,0.4202604289791329
PHASE3AX_BASELINE,heart,-4.62,right_hip_pitch_joint,pitch,2.1097488764226044,0.1,0.21097488764226047,1.0,0.0873563218390804,0.1842999018484114,1.0,1.0,1.0,1.0,0.1842999018484114
PHASE3AX_BASELINE,heart,-4.62,right_hip_roll_joint,roll,0.6003720413987614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.62,right_knee_joint,pitch,2.1097488764226044,0.15,0.31646233146339064,1.0,0.0982758620689655,0.2073373895794628,1.0,1.0,1.0,1.0,0.2073373895794628
PHASE3AX_BASELINE,heart,-4.62,waist_pitch_joint,pitch,2.1097488764226044,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.62,waist_roll_joint,roll,0.6003720413987614,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.6,left_ankle_pitch_joint,pitch,2.3717752464939967,0.7,1.6602426725457977,1.0,0.7643678160919539,1.812908665423572,1.0,1.0,1.0,1.0,1.812908665423572
PHASE3AX_BASELINE,heart,-4.6,left_ankle_roll_joint,roll,0.592659527478991,0.7,0.41486166923529366,1.0,0.7,0.4148616692352936,1.0,1.0,1.0,1.0,0.4148616692352936
PHASE3AX_BASELINE,heart,-4.6,left_hip_pitch_joint,pitch,2.3717752464939967,0.1,0.23717752464939967,1.0,0.0873563218390804,0.2071895617626939,1.0,1.0,1.0,1.0,0.2071895617626939
PHASE3AX_BASELINE,heart,-4.6,left_hip_roll_joint,roll,0.592659527478991,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.6,left_knee_joint,pitch,2.3717752464939967,0.15,0.3557662869740995,1.0,0.0982758620689655,0.2330882569830306,1.0,1.0,1.0,1.0,0.2330882569830306
PHASE3AX_BASELINE,heart,-4.6,right_ankle_pitch_joint,pitch,2.3717752464939967,0.7,1.6602426725457977,1.0,0.7643678160919539,1.812908665423572,1.0,1.0,1.0,1.0,1.812908665423572
PHASE3AX_BASELINE,heart,-4.6,right_ankle_roll_joint,roll,0.592659527478991,0.7,0.41486166923529366,1.0,0.7,0.4148616692352936,1.0,1.0,1.0,1.0,0.4148616692352936
PHASE3AX_BASELINE,heart,-4.6,right_hip_pitch_joint,pitch,2.3717752464939967,0.1,0.23717752464939967,1.0,0.0873563218390804,0.2071895617626939,1.0,1.0,1.0,1.0,0.2071895617626939
PHASE3AX_BASELINE,heart,-4.6,right_hip_roll_joint,roll,0.592659527478991,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.6,right_knee_joint,pitch,2.3717752464939967,0.15,0.3557662869740995,1.0,0.0982758620689655,0.2330882569830306,1.0,1.0,1.0,1.0,0.2330882569830306
PHASE3AX_BASELINE,heart,-4.6,waist_pitch_joint,pitch,2.3717752464939967,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.6,waist_roll_joint,roll,0.592659527478991,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.58,left_ankle_pitch_joint,pitch,2.6277097653319266,0.7,1.8393968357323485,1.0,0.7643678160919539,2.0085367746502656,1.0,1.0,1.0,1.0,2.0085367746502656
PHASE3AX_BASELINE,heart,-4.58,left_ankle_roll_joint,roll,0.5848243904226539,0.7,0.4093770732958577,1.0,0.7,0.4093770732958577,1.0,1.0,1.0,1.0,0.4093770732958577
PHASE3AX_BASELINE,heart,-4.58,left_hip_pitch_joint,pitch,2.6277097653319266,0.1,0.26277097653319265,1.0,0.0873563218390804,0.2295470599600304,1.0,1.0,1.0,1.0,0.2295470599600304
PHASE3AX_BASELINE,heart,-4.58,left_hip_roll_joint,roll,0.5848243904226539,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.58,left_knee_joint,pitch,2.6277097653319266,0.15,0.394156464799789,1.0,0.0982758620689655,0.2582404424550341,1.0,1.0,1.0,1.0,0.2582404424550341
PHASE3AX_BASELINE,heart,-4.58,right_ankle_pitch_joint,pitch,2.6277097653319266,0.7,1.8393968357323485,1.0,0.7643678160919539,2.0085367746502656,1.0,1.0,1.0,1.0,2.0085367746502656
PHASE3AX_BASELINE,heart,-4.58,right_ankle_roll_joint,roll,0.5848243904226539,0.7,0.4093770732958577,1.0,0.7,0.4093770732958577,1.0,1.0,1.0,1.0,0.4093770732958577
PHASE3AX_BASELINE,heart,-4.58,right_hip_pitch_joint,pitch,2.6277097653319266,0.1,0.26277097653319265,1.0,0.0873563218390804,0.2295470599600304,1.0,1.0,1.0,1.0,0.2295470599600304
PHASE3AX_BASELINE,heart,-4.58,right_hip_roll_joint,roll,0.5848243904226539,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.58,right_knee_joint,pitch,2.6277097653319266,0.15,0.394156464799789,1.0,0.0982758620689655,0.2582404424550341,1.0,1.0,1.0,1.0,0.2582404424550341
PHASE3AX_BASELINE,heart,-4.58,waist_pitch_joint,pitch,2.6277097653319266,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.58,waist_roll_joint,roll,0.5848243904226539,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.56,left_ankle_pitch_joint,pitch,2.876597428521068,0.7,2.0136181999647476,1.0,0.7643678160919539,2.1987784942143787,1.0,1.0,1.0,1.0,2.1987784942143787
PHASE3AX_BASELINE,heart,-4.56,left_ankle_roll_joint,roll,0.5769638165857813,0.7,0.4038746716100469,1.0,0.7,0.4038746716100469,1.0,1.0,1.0,1.0,0.4038746716100469
PHASE3AX_BASELINE,heart,-4.56,left_hip_pitch_joint,pitch,2.876597428521068,0.1,0.28765974285210677,1.0,0.0873563218390804,0.2512889707673576,1.0,1.0,1.0,1.0,0.2512889707673576
PHASE3AX_BASELINE,heart,-4.56,left_hip_roll_joint,roll,0.5769638165857813,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.56,left_knee_joint,pitch,2.876597428521068,0.15,0.4314896142781602,1.0,0.0982758620689655,0.2827000921132773,1.0,1.0,1.0,1.0,0.2827000921132773
PHASE3AX_BASELINE,heart,-4.56,right_ankle_pitch_joint,pitch,2.876597428521068,0.7,2.0136181999647476,1.0,0.7643678160919539,2.1987784942143787,1.0,1.0,1.0,1.0,2.1987784942143787
PHASE3AX_BASELINE,heart,-4.56,right_ankle_roll_joint,roll,0.5769638165857813,0.7,0.4038746716100469,1.0,0.7,0.4038746716100469,1.0,1.0,1.0,1.0,0.4038746716100469
PHASE3AX_BASELINE,heart,-4.56,right_hip_pitch_joint,pitch,2.876597428521068,0.1,0.28765974285210677,1.0,0.0873563218390804,0.2512889707673576,1.0,1.0,1.0,1.0,0.2512889707673576
PHASE3AX_BASELINE,heart,-4.56,right_hip_roll_joint,roll,0.5769638165857813,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.56,right_knee_joint,pitch,2.876597428521068,0.15,0.4314896142781602,1.0,0.0982758620689655,0.2827000921132773,1.0,1.0,1.0,1.0,0.2827000921132773
PHASE3AX_BASELINE,heart,-4.56,waist_pitch_joint,pitch,2.876597428521068,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AX_BASELINE,heart,-4.56,waist_roll_joint,roll,0.5769638165857813,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
